z_value,k_value
841801247560,258
870087753051,258
847836983158,258
143351303181,258
833241887158,258
874529601308,258
904321495677,258
919902805239,258
835774906679,258
884918105323,258
844346331666,258
811193762115,258
892660023179,258
912031816319,258
830386942253,258
816711181310,258
831636715681,258
811200679513,258
832879260881,258
995166179259,258
847871009028,258
809994809563,258
838717397536,258
993689770811,258
920170350699,258
834728283575,258
856519386871,258
22526171757,258
818576543592,258
834579320625,258
850395485294,258
165723356652,258
808241370833,258
843469072599,258
140827725176,258
801426777384,258
142891252647,258
801849020180,258
139955044259,258
827103646007,258
813268175349,258
854691694258,258
876874154667,258
868373467587,258
830724439119,258
874424491777,258
875908032759,258
816032625270,258
149910494919,258
829621466809,258
811227638042,258
869947934058,258
829818889034,258
138948067092,258
895485517104,258
816093560309,258
874578601448,258
868649307872,258
841684108601,258
810833493947,258
845287503442,258
831909404835,258
909444233170,258
882904966362,258
920161301271,258
894712316338,258
834724329180,258
833464806667,258
138485214906,258
857808106347,258
852810048732,258
846969798673,258
995175070595,258
840946008685,258
908395521110,258
898775499780,258
907262190246,258
836304110010,258
844324180158,258
854232422775,258
995932912222,258
24665411562,258
856368697249,258
833666545107,258
912274111528,258
137556750561,258
903655216098,258
808713217034,258
992361027515,258
820578568150,258
911795274355,258
895800658968,258
868655807805,258
140349151101,258
835454390385,258
889040648239,258
853064732859,258
895989257610,258
840703747934,258
991071374855,258
895408194280,258
829029127490,258
824992998271,258
936434360222,258
803473893088,258
806019108044,258
832349232398,258
841223577969,258
889351672726,258
829051811016,258
848170884885,258
831032013521,258
897802979919,258
137988009491,258
808864570223,258
990819467931,258
805999319070,258
912488230505,258
142002156005,258
895813853015,258
839657422388,258
155107051135,258
804661522387,258
859238886042,258
138936040923,258
833515407751,258
825367755490,258
891482751817,258
823274839670,258
991440742510,258
809278563364,258
837277863874,258
136180965929,258
868891041261,258
139295645757,258
904324924341,258
828456083546,258
23518989096,258
875066952780,258
851294890745,258
808689807775,258
853685984156,258
870338491630,258
865622790065,258
848283058731,258
813227756648,258
143460635096,258
895904892358,258
897095319583,258
799054815900,258
846567931120,258
852379029617,258
806089316495,258
847002012656,258
165010869736,258
823463924462,258
146747612395,258
818311844953,258
879435019335,258
144466306316,258
23168822285,258
847840418807,258
856831676094,258
816124629230,258
863160095877,258
992371392204,258
134971377906,258
992294134573,258
823506858433,258
995193967131,258
816045315238,258
990131134633,258
827167032287,258
825284641702,258
871619282757,258
836649446749,258
838275661227,258
811596455519,258
865724681411,258
991252991837,258
138477620669,258
853829302593,258
845453886083,258
799091530266,258
894233555766,258
138464272256,258
799050628208,258
831967805513,258
149944082601,258
832908330253,258
875018584077,258
138711499982,258
818546095398,258
3714989406,258
890624307329,258
149186779280,258
144882621011,258
813249147963,258
859203413129,258
892977664713,258
854576963932,258
993253696943,258
144533218118,258
852470389801,258
902950464981,258
833094014321,258
930641185027,258
846918729833,258
834386029048,258
846523704706,258
903944546823,258
868879966671,258
991063235328,258
845038976521,258
808195029852,258
845252040076,258
883647195297,258
804553501076,258
23464511615,258
817258123542,258
899339320371,258
877540443559,258
913613605546,258
931348001585,258
844488839852,258
850026834524,258
809632940684,258
823559526820,258
840655952460,258
823579172139,258
834367368836,258
865334155504,258
993726815563,258
809078891064,258
865713784006,258
834059678251,258
835786056472,258
23914729246,258
901458186564,258
833288490540,258
845429214417,258
828809760279,258
852156499867,258
879883234622,258
798118441832,258
809821828502,258
833009916824,258
809590982972,258
911630386953,258
860093032010,258
134122007760,258
865720126080,258
846657087096,258
852870541858,258
804870049004,258
821388890502,258
145282091806,258
152269359679,258
805394400377,258
134952812223,258
855231565657,258
825091773179,258
892462905497,258
141503276071,258
134187243414,258
898659997387,258
802111808910,258
851957321167,258
833220405737,258
852824988310,258
832846902544,258
806338050170,258
139713616111,258
899752136320,258
836920236471,258
818245380652,258
852137705545,258
23114304990,258
136827233248,258
153499223292,258
836716360646,258
138807799202,258
855355419918,258
833853424760,258
141805329593,258
849534857786,258
868083984592,258
827078405768,258
824968949659,258
897532201605,258
141371307662,258
833784613992,258
994600228034,258
806116345339,258
860853411956,258
894491287880,258
