z_value,k_value,sep
800863508,217,48051
800852570,217,10938
800836653,217,15917
800814351,217,22302
800790453,217,23898
800770890,217,19563
800708487,217,62403
800679769,217,28718
800677276,217,2493
800664751,217,12525
800663540,217,1211
800627844,217,35696
800608630,217,19214
800582510,217,26120
800575189,217,7321
800571878,217,3311
800541725,217,30153
800532017,217,9708
800517250,217,14767
800508858,217,8392
800505993,217,2865
800501269,217,4724
800491635,217,9634
800489731,217,1904
800481227,217,8504
800478963,217,2264
800478272,217,691
800460388,217,17884
800441077,217,19311
800407372,217,33705
800390348,217,17024
800386218,217,4130
800370113,217,16105
800352062,217,18051
800144543,217,207519
800120519,217,24024
800085326,217,35193
800064993,217,20333
800023055,217,41938
800016138,217,6917
799983875,217,32263
799980625,217,3250
799971717,217,8908
799971469,217,248
799946616,217,24853
799939822,217,6794
799929491,217,10331
799927734,217,1757
799876781,217,50953
799842982,217,33799
799837141,217,5841
799829111,217,8030
799820318,217,8793
799817415,217,2903
799816569,217,846
799815420,217,1149
799812737,217,2683
799807307,217,5430
799775968,217,31339
799760774,217,15194
799757702,217,3072
799661511,217,96191
799643081,217,18430
799632436,217,10645
799617145,217,15291
799614712,217,2433
799596699,217,18013
799572003,217,24696
799551456,217,20547
799546953,217,4503
799540596,217,6357
799533414,217,7182
799524340,217,9074
799516047,217,8293
799495650,217,20397
799491127,217,4523
799490312,217,815
799485600,217,4712
799459815,217,25785
799429264,217,30551
799428827,217,437
799414512,217,14315
799383613,217,30899
799376563,217,7050
799349743,217,26820
799345059,217,4684
799334405,217,10654
799329233,217,5172
799300701,217,28532
799233614,217,67087
799098772,217,134842
799079835,217,18937
799079134,217,701
799079069,217,65
799056782,217,22287
799055759,217,1023
799043545,217,12214
799033478,217,10067
799027729,217,5749
799005140,217,22589
799002143,217,2997
798954262,217,47881
798954234,217,28
798911147,217,43087
798893041,217,18106
798849119,217,43922
798806717,217,42402
798786386,217,20331
798758806,217,27580
798721565,217,37241
798721273,217,292
798708492,217,12781
798705221,217,3271
798689660,217,15561
798672968,217,16692
798672191,217,777
798667399,217,4792
798191110,217,476289
798182481,217,8629
798175486,217,6995
798102079,217,73407
797978835,217,123244
797952109,217,26726
797940314,217,11795
797471841,217,468473
797427081,217,44760
797274404,217,152677
797149486,217,124918
797148660,217,826
797106406,217,42254
797039790,217,66616
797037502,217,2288
797013646,217,23856
796997101,217,16545
796995899,217,1202
796981442,217,14457
796968070,217,13372
796957286,217,10784
796915629,217,41657
796902017,217,13612
796887545,217,14472
796845239,217,42306
796820241,217,24998
796804799,217,15442
796797625,217,7174
796787074,217,10551
796777005,217,10069
796765743,217,11262
796726581,217,39162
796725806,217,775
796722769,217,3037
796541175,217,181594
796531348,217,9827
796515935,217,15413
796489892,217,26043
796475461,217,14431
796433684,217,41777
796402214,217,31470
796368843,217,33371
796315795,217,53048
796271231,217,44564
796236240,217,34991
796185550,217,50690
795715674,217,469876
795677419,217,38255
795599503,217,77916
795468694,217,130809
795443291,217,25403
795436960,217,6331
795420790,217,16170
795369757,217,51033
795144286,217,225471
795143819,217,467
795031593,217,112226
794969228,217,62365
794963511,217,5717
794950636,217,12875
794771355,217,179281
794631041,217,140314
794626614,217,4427
794614404,217,12210
794611259,217,3145
794609606,217,1653
794606159,217,3447
794439453,217,166706
794372762,217,66691
794365061,217,7701
794361647,217,3414
794353385,217,8262
794351439,217,1946
794322093,217,29346
794318162,217,3931
794311036,217,7126
794310510,217,526
794309464,217,1046
794308115,217,1349
794307213,217,902
794298262,217,8951
794297322,217,940
794278020,217,19302
794277610,217,410
794270914,217,6696
794256623,217,14291
794246775,217,9848
794224615,217,22160
794224541,217,74
794223714,217,827
794221955,217,1759
794216251,217,5704
794200756,217,15495
794176392,217,24364
794173349,217,3043
794161994,217,11355
794106149,217,55845
794054227,217,51922
794043525,217,10702
794008771,217,34754
793980300,217,28471
793976642,217,3658
793970640,217,6002
793876047,217,94593
793829369,217,46678
793805975,217,23394
793782739,217,23236
793774244,217,8495
793771249,217,2995
793762531,217,8718
793760264,217,2267
793738194,217,22070
793701651,217,36543
793698297,217,3354
793684441,217,13856
793680410,217,4031
793665714,217,14696
793599598,217,66116
793597621,217,1977
793596573,217,1048
793593198,217,3375
793584346,217,8852
793569563,217,14783
793562102,217,7461
793560956,217,1146
793560779,217,177
793554953,217,5826
793551689,217,3264
793551105,217,584
793543360,217,7745
793529203,217,14157
793503193,217,26010
793441690,217,61503
793436539,217,5151
793414941,217,21598
793396482,217,18459
793370617,217,25865
793368662,217,1955
793366145,217,2517
793324590,217,41555
793000729,217,323861
792991900,217,8829
792964601,217,27299
792957435,217,7166
792327390,217,630045
792314830,217,12560
792224940,217,89890
792221488,217,3452
792206884,217,14604
792183158,217,23726
792171314,217,11844
792141758,217,29556
792141636,217,122
792141339,217,297
792130781,217,10558
792125697,217,5084
792118100,217,7597
792117382,217,718
792034691,217,82691
792033883,217,808
792033725,217,158
792025818,217,7907
792023417,217,2401
792018557,217,4860
791993867,217,24690
791939199,217,54668
791887822,217,51377
791871225,217,16597
791870447,217,778
791671779,217,198668
791668059,217,3720
791630970,217,37089
791452393,217,178577
791424098,217,28295
791418190,217,5908
791353215,217,64975
791310555,217,42660
791287254,217,23301
791270629,217,16625
791265100,217,5529
791258130,217,6970
791240518,217,17612
791239104,217,1414
791233758,217,5346
791232391,217,1367
791226695,217,5696
791220967,217,5728
791217068,217,3899
791209881,217,7187
791209510,217,371
791191017,217,18493
791171078,217,19939
791163669,217,7409
791108827,217,54842
791085175,217,23652
791007401,217,77774
790997454,217,9947
790986532,217,10922
790985782,217,750
790985186,217,596
790982629,217,2557
790981443,217,1186
790959779,217,21664
790950293,217,9486
790945181,217,5112
790944940,217,241
790942078,217,2862
790940052,217,2026
790925200,217,14852
790923225,217,1975
790922947,217,278
790908238,217,14709
790900645,217,7593
790859789,217,40856
790854526,217,5263
790849291,217,5235
790846889,217,2402
790845150,217,1739
790839165,217,5985
790832032,217,7133
790802316,217,29716
790799185,217,3131
790761452,217,37733
790722701,217,38751
790362735,217,359966
790336606,217,26129
790335290,217,1316
790330028,217,5262
790312070,217,17958
790272974,217,39096
790255359,217,17615
790247842,217,7517
790226454,217,21388
790226245,217,209
790193826,217,32419
790114917,217,78909
790095737,217,19180
790095455,217,282
790094829,217,626
790093122,217,1707
790034372,217,58750
164814079,217,625220293
164280831,217,533248
164251807,217,29024
164222673,217,29134
164218390,217,4283
164179949,217,38441
164169781,217,10168
164167882,217,1899
164047419,217,120463
164039590,217,7829
164037405,217,2185
164033788,217,3617
164022190,217,11598
163865671,217,156519
163843105,217,22566
163836760,217,6345
163832492,217,4268
163821244,217,11248
163766962,217,54282
163704402,217,62560
163692402,217,12000
163653615,217,38787
163650484,217,3131
163621969,217,28515
163617179,217,4790
163512203,217,104976
163498416,217,13787
163493774,217,4642
163460722,217,33052
163440201,217,20521
163416617,217,23584
163408640,217,7977
152142215,217,11266425
151922160,217,220055
151909750,217,12410
151802584,217,107166
151785974,217,16610
151784683,217,1291
151770428,217,14255
151768250,217,2178
151764638,217,3612
150617020,217,1147618
149761529,217,855491
149600477,217,161052
149442996,217,157481
149140846,217,302150
149140472,217,374
149082244,217,58228
148835582,217,246662
148834092,217,1490
148590254,217,243838
148498082,217,92172
148496678,217,1404
148457331,217,39347
148456799,217,532
148452265,217,4534
148411717,217,40548
148323779,217,87938
148321127,217,2652
148189512,217,131615
148121022,217,68490
147991247,217,129775
147963383,217,27864
147954589,217,8794
147866826,217,87763
147862034,217,4792
147842755,217,19279
147841079,217,1676
147788780,217,52299
147743913,217,44867
147728095,217,15818
147720128,217,7967
147716950,217,3178
147707801,217,9149
147702277,217,5524
147676043,217,26234
147669668,217,6375
147664836,217,4832
147658547,217,6289
147643667,217,14880
147643394,217,273
147611607,217,31787
147601449,217,10158
147596715,217,4734
147592329,217,4386
147569151,217,23178
147567265,217,1886
147567259,217,6
147564723,217,2536
147564153,217,570
147531265,217,32888
147511382,217,19883
147506107,217,5275
147411806,217,94301
147364686,217,47120
147273707,217,90979
147249844,217,23863
147166985,217,82859
147082425,217,84560
146700383,217,382042
146688328,217,12055
146686884,217,1444
146656694,217,30190
146435162,217,221532
146123833,217,311329
145997403,217,126430
145783182,217,214221
145780740,217,2442
145772589,217,8151
145768731,217,3858
145685931,217,82800
145637004,217,48927
145628290,217,8714
145627624,217,666
145624429,217,3195
145617761,217,6668
145552780,217,64981
145529314,217,23466
145491759,217,37555
145489183,217,2576
145161918,217,327265
145146140,217,15778
145120351,217,25789
145111870,217,8481
145108401,217,3469
145069261,217,39140
145058772,217,10489
145046553,217,12219
145045944,217,609
145032906,217,13038
145032240,217,666
145021756,217,10484
144990997,217,30759
144982041,217,8956
144968715,217,13326
144963816,217,4899
144958707,217,5109
144955395,217,3312
144947214,217,8181
144944839,217,2375
144938387,217,6452
144937248,217,1139
144932769,217,4479
144904005,217,28764
144902634,217,1371
144507178,217,395456
144372529,217,134649
144370412,217,2117
144361651,217,8761
144274765,217,86886
144270407,217,4358
144247458,217,22949
144241786,217,5672
144037889,217,203897
143940094,217,97795
143934204,217,5890
143921253,217,12951
143905415,217,15838
143903428,217,1987
143877192,217,26236
143842626,217,34566
143830065,217,12561
143817359,217,12706
143816814,217,545
143808688,217,8126
143731605,217,77083
143699906,217,31699
143697090,217,2816
143684951,217,12139
143677024,217,7927
143633548,217,43476
143628877,217,4671
143577782,217,51095
143575604,217,2178
143532637,217,42967
143529217,217,3420
143528093,217,1124
143521849,217,6244
143521715,217,134
143516830,217,4885
143516741,217,89
143507145,217,9596
143487400,217,19745
143459195,217,28205
143442428,217,16767
143437903,217,4525
143394908,217,42995
143377567,217,17341
143356713,217,20854
143344484,217,12229
143341815,217,2669
143341806,217,9
143316573,217,25233
143316545,217,28
143300670,217,15875
143239765,217,60905
143230208,217,9557
143229082,217,1126
143188698,217,40384
143110352,217,78346
143078390,217,31962
143069124,217,9266
143068843,217,281
143055820,217,13023
143049443,217,6377
143038016,217,11427
143010415,217,27601
143010405,217,10
143009740,217,665
143009584,217,156
142999170,217,10414
142933570,217,65600
142882312,217,51258
142843192,217,39120
142828654,217,14538
142817318,217,11336
142807179,217,10139
142805273,217,1906
142783013,217,22260
142747187,217,35826
142730327,217,16860
142712436,217,17891
142707441,217,4995
142680160,217,27281
142647309,217,32851
142630329,217,16980
142594752,217,35577
142576151,217,18601
142494587,217,81564
142478040,217,16547
142463149,217,14891
142426070,217,37079
142414914,217,11156
142414873,217,41
142412787,217,2086
142403430,217,9357
142119319,217,284111
142018731,217,100588
142000015,217,18716
141998071,217,1944
141965243,217,32828
141964177,217,1066
141956284,217,7893
141954444,217,1840
141938774,217,15670
141882173,217,56601
141879338,217,2835
141873258,217,6080
141871744,217,1514
141867939,217,3805
141867104,217,835
141777593,217,89511
141768171,217,9422
141578759,217,189412
141480368,217,98391
141461432,217,18936
141381396,217,80036
141381244,217,152
141375985,217,5259
141361064,217,14921
141360046,217,1018
141343071,217,16975
141256162,217,86909
141248583,217,7579
141185138,217,63445
141151980,217,33158
141122267,217,29713
141119152,217,3115
141106085,217,13067
141093252,217,12833
141064544,217,28708
141012166,217,52378
141006503,217,5663
141000720,217,5783
141000326,217,394
140991309,217,9017
140988027,217,3282
140984011,217,4016
140932072,217,51939
140903035,217,29037
140824662,217,78373
140806054,217,18608
140744322,217,61732
140733338,217,10984
140732261,217,1077
140731169,217,1092
140728802,217,2367
140724825,217,3977
140721474,217,3351
140717752,217,3722
140713278,217,4474
140709827,217,3451
140708417,217,1410
140700544,217,7873
140684747,217,15797
140681585,217,3162
140622358,217,59227
140613835,217,8523
140613382,217,453
140573181,217,40201
140560039,217,13142
140556710,217,3329
140454621,217,102089
140413774,217,40847
140401900,217,11874
140395182,217,6718
140391264,217,3918
140382352,217,8912
140378804,217,3548
140374193,217,4611
140371360,217,2833
140358838,217,12522
140334602,217,24236
140304320,217,30282
140208884,217,95436
140148249,217,60635
140118687,217,29562
140110280,217,8407
140102806,217,7474
140102662,217,144
140101853,217,809
140092823,217,9030
140083619,217,9204
140081521,217,2098
140077408,217,4113
140076170,217,1238
140010255,217,65915
139982720,217,27535
139981813,217,907
139960840,217,20973
139957302,217,3538
139951576,217,5726
139942550,217,9026
139939882,217,2668
139931936,217,7946
139931226,217,710
139929089,217,2137
139927796,217,1293
139927374,217,422
139924665,217,2709
139916171,217,8494
139893142,217,23029
139886859,217,6283
139884948,217,1911
139876975,217,7973
139852960,217,24015
139837757,217,15203
139836841,217,916
139782500,217,54341
139723619,217,58881
139715167,217,8452
139707061,217,8106
139691826,217,15235
139686694,217,5132
139681006,217,5688
139680847,217,159
139673120,217,7727
139664678,217,8442
139661011,217,3667
139643560,217,17451
139583587,217,59973
139580838,217,2749
139575165,217,5673
139484163,217,91002
139483678,217,485
139481034,217,2644
139474781,217,6253
139474651,217,130
139402281,217,72370
139383482,217,18799
139290673,217,92809
139288566,217,2107
139287218,217,1348
139285024,217,2194
139285007,217,17
139284418,217,589
139284099,217,319
139271588,217,12511
139259347,217,12241
139256381,217,2966
139249304,217,7077
139238491,217,10813
139226627,217,11864
139224184,217,2443
139193200,217,30984
139190095,217,3105
139185123,217,4972
139184475,217,648
139182296,217,2179
139181616,217,680
139162887,217,18729
139151754,217,11133
139148950,217,2804
139140551,217,8399
139131341,217,9210
139084806,217,46535
139027146,217,57660
139011214,217,15932
138935777,217,75437
138879589,217,56188
138876953,217,2636
138876607,217,346
138872774,217,3833
138832304,217,40470
138832219,217,85
138811485,217,20734
138810488,217,997
138776843,217,33645
138771543,217,5300
138716469,217,55074
138715427,217,1042
138689003,217,26424
138683285,217,5718
138683196,217,89
138663346,217,19850
138661817,217,1529
138658619,217,3198
138656024,217,2595
138650584,217,5440
138649442,217,1142
138643502,217,5940
138624768,217,18734
138619637,217,5131
138597265,217,22372
138586264,217,11001
138585723,217,541
138577122,217,8601
138571686,217,5436
138558911,217,12775
138558582,217,329
138556388,217,2194
138554137,217,2251
138546634,217,7503
138545459,217,1175
138539463,217,5996
138531018,217,8445
138510647,217,20371
138492976,217,17671
138482613,217,10363
138475732,217,6881
138385438,217,90294
138287766,217,97672
138284538,217,3228
138216718,217,67820
138139848,217,76870
138125870,217,13978
138120153,217,5717
138116917,217,3236
138027619,217,89298
137994669,217,32950
137979765,217,14904
137965361,217,14404
137961094,217,4267
137953322,217,7772
137939586,217,13736
137931229,217,8357
137931073,217,156
137924414,217,6659
137922686,217,1728
137918308,217,4378
137910001,217,8307
137899243,217,10758
137884400,217,14843
137857837,217,26563
137839580,217,18257
137828614,217,10966
137824357,217,4257
137823814,217,543
137818927,217,4887
137781610,217,37317
137598533,217,183077
137596881,217,1652
137539882,217,56999
137533118,217,6764
137531724,217,1394
137530397,217,1327
137519650,217,10747
137509589,217,10061
137500543,217,9046
137497192,217,3351
137459907,217,37285
137443468,217,16439
137443290,217,178
137428490,217,14800
137426147,217,2343
137392651,217,33496
137292399,217,100252
137254562,217,37837
137245820,217,8742
137231111,217,14709
137195070,217,36041
137173371,217,21699
137163451,217,9920
137154153,217,9298
137123943,217,30210
137115825,217,8118
137099647,217,16178
137059482,217,40165
137016429,217,43053
136993734,217,22695
136988272,217,5462
136971629,217,16643
136623061,217,348568
136599766,217,23295
136562569,217,37197
136522584,217,39985
136468839,217,53745
136451866,217,16973
136421033,217,30833
136296956,217,124077
136265130,217,31826
136264646,217,484
136257685,217,6961
136152454,217,105231
136123005,217,29449
136115038,217,7967
136070021,217,45017
135990145,217,79876
135986102,217,4043
135985136,217,966
135874170,217,110966
135869842,217,4328
135847845,217,21997
135844293,217,3552
135825762,217,18531
135825518,217,244
135822036,217,3482
135762691,217,59345
135497987,217,264704
135400698,217,97289
135397870,217,2828
135369701,217,28169
135352615,217,17086
135339054,217,13561
135337133,217,1921
135333962,217,3171
135054639,217,279323
135048441,217,6198
135034674,217,13767
135034673,217,1
135033192,217,1481
135003484,217,29708
134998518,217,4966
134992864,217,5654
134972509,217,20355
134902366,217,70143
134741625,217,160741
134665865,217,75760
134644609,217,21256
133837308,217,807301
133704347,217,132961
133612636,217,91711
133591612,217,21024
133588433,217,3179
133576869,217,11564
133566085,217,10784
133559212,217,6873
133555807,217,3405
133553531,217,2276
133520016,217,33515
133499116,217,20900
133482414,217,16702
133474698,217,7716
133436784,217,37914
133432487,217,4297
133426770,217,5717
133405505,217,21265
133393443,217,12062
133325818,217,67625
133321012,217,4806
133294549,217,26463
133293044,217,1505
133257196,217,35848
133245915,217,11281
133245695,217,220
133225217,217,20478
133209115,217,16102
133171886,217,37229
133131113,217,40773
132872993,217,258120
132827834,217,45159
132800072,217,27762
132726931,217,73141
132703072,217,23859
132499859,217,203213
132380929,217,118930
132334774,217,46155
132334034,217,740
132330942,217,3092
132291746,217,39196
132264760,217,26986
132164943,217,99817
132027385,217,137558
132023843,217,3542
132017387,217,6456
132005579,217,11808
131935828,217,69751
131905523,217,30305
131861437,217,44086
131832868,217,28569
131825197,217,7671
131817803,217,7394
131807336,217,10467
131803064,217,4272
131796354,217,6710
131786943,217,9411
131785643,217,1300
131780070,217,5573
131778257,217,1813
131703717,217,74540
131686013,217,17704
25295151,217,106390862
24728047,217,567104
24587825,217,140222
24431710,217,156115
24291307,217,140403
24254213,217,37094
24211431,217,42782
24178607,217,32824
24176541,217,2066
24166203,217,10338
24008033,217,158170
23973772,217,34261
23964375,217,9397
23938754,217,25621
23919157,217,19597
23852084,217,67073
23844971,217,7113
23834870,217,10101
23762834,217,72036
23756524,217,6310
23734047,217,22477
23666130,217,67917
23658380,217,7750
23652089,217,6291
23578153,217,73936
23504467,217,73686
23497185,217,7282
23491709,217,5476
23491470,217,239
23487792,217,3678
23457198,217,30594
23380244,217,76954
23373865,217,6379
23343638,217,30227
23331166,217,12472
23320641,217,10525
23284940,217,35701
23277152,217,7788
23276859,217,293
23211408,217,65451
23198055,217,13353
23197914,217,141
23192259,217,5655
23190553,217,1706
23176557,217,13996
23143454,217,33103
23118641,217,24813
23099676,217,18965
23095437,217,4239
23093304,217,2133
23079818,217,13486
23009306,217,70512
22998742,217,10564
22971825,217,26917
22971393,217,432
22969495,217,1898
22968802,217,693
22927448,217,41354
22922954,217,4494
22899950,217,23004
22765703,217,134247
22730775,217,34928
22715532,217,15243
22712893,217,2639
22709519,217,3374
22692537,217,16982
22679486,217,13051
22649017,217,30469
22646558,217,2459
22637949,217,8609
22570268,217,67681
22561361,217,8907
22248247,217,313114
22195615,217,52632
21971110,217,224505
4041709,217,17929401
4029053,217,12656
3982547,217,46506
3925052,217,57495
3920747,217,4305
3890625,217,30122
3878837,217,11788
3837443,217,41394
3706533,217,130910
3662462,217,44071
107511,217,3554951
