z_value,k_value,sep
832893235609,258,15094644
832887275378,258,5960231
832879260881,258,8014497
832848496503,258,30764378
832846902544,258,1593959
832846299746,258,602798
832843524870,258,2774876
832830124070,258,13400800
832773493836,258,56630234
832760673482,258,12820354
832755139331,258,5534151
832711967640,258,43171691
832711271477,258,696163
832699452760,258,11818717
832675857237,258,23595523
832675840008,258,17229
832667195239,258,8644769
832655580948,258,11614291
832612360362,258,43220586
832572062500,258,40297862
832527122228,258,44940272
832498783246,258,28338982
832470092690,258,28690556
832349232398,258,120860292
832330337726,258,18894672
832329988946,258,348780
832306349883,258,23639063
832295263652,258,11086231
832269675332,258,25588320
832217408577,258,52266755
832193647977,258,23760600
832175842487,258,17805490
832142947708,258,32894779
832118154038,258,24793670
832102473826,258,15680212
832085849718,258,16624108
832074446138,258,11403580
832042303635,258,32142503
831985158381,258,57145254
831984182587,258,975794
831974612317,258,9570270
831972349436,258,2262881
831967805513,258,4543923
831965097692,258,2707821
831909404835,258,55692857
831891642884,258,17761951
831861867337,258,29775547
831857451937,258,4415400
831808612915,258,48839022
831806571689,258,2041226
831786782481,258,19789208
831640802557,258,145979924
831636715681,258,4086876
831630072324,258,6643357
831482056529,258,148015795
831478620880,258,3435649
831360931276,258,117689604
831357576885,258,3354391
831325348933,258,32227952
831297728466,258,27620467
831251213793,258,46514673
831228077878,258,23135915
831210418838,258,17659040
831187014236,258,23404602
831186685944,258,328292
831159674563,258,27011381
831143519609,258,16154954
831136539812,258,6979797
831099771429,258,36768383
831078813179,258,20958250
831060317811,258,18495368
831053973642,258,6344169
831053747563,258,226079
831052675844,258,1071719
831033989788,258,18686056
831032013521,258,1976267
830954356818,258,77656703
830854460132,258,99896686
830851014937,258,3445195
830808896106,258,42118831
830727209803,258,81686303
830724439119,258,2770684
830720983446,258,3455673
830699034036,258,21949410
830643364462,258,55669574
830572686159,258,70678303
830546865007,258,25821152
830534280278,258,12584729
830495633884,258,38646394
830435022479,258,60611405
830386942253,258,48080226
830257277005,258,129665248
830223707017,258,33569988
830191517482,258,32189535
830187333283,258,4184199
830106354785,258,80978498
830103501678,258,2853107
829902885715,258,200615963
829890922411,258,11963304
829883058090,258,7864321
829881443643,258,1614447
829877101817,258,4341826
829826724250,258,50377567
829818889034,258,7835216
829818444793,258,444241
829813488527,258,4956266
829706979683,258,106508844
829678416485,258,28563198
829648387852,258,30028633
829621466809,258,26921043
829620933626,258,533183
829615857918,258,5075708
829579789192,258,36068726
829494090518,258,85698674
829458364519,258,35725999
829452830134,258,5534385
829369342188,258,83487946
829358435236,258,10906952
829355163267,258,3271969
829110819847,258,244343420
829103546683,258,7273164
829059601529,258,43945154
829058065545,258,1535984
829051811016,258,6254529
829029127490,258,22683526
829025667860,258,3459630
829021794722,258,3873138
828834073386,258,187721336
828809760279,258,24313107
828709241003,258,100519276
828630447388,258,78793615
828629412223,258,1035165
828627503012,258,1909211
828625400086,258,2102926
828502131859,258,123268227
828475007322,258,27124537
828456083546,258,18923776
828452809481,258,3274065
828435558128,258,17251353
828435001197,258,556931
828390381765,258,44619432
828386735404,258,3646361
828381956323,258,4779081
828304845840,258,77110483
828299005051,258,5840789
828288967256,258,10037795
828277644003,258,11323253
828263259028,258,14384975
828110819916,258,152439112
828073597281,258,37222635
828059043969,258,14553312
828053414589,258,5629380
828041984002,258,11430587
828018540983,258,23443019
828002227704,258,16313279
827985492303,258,16735401
827963104705,258,22387598
827958413866,258,4690839
827932578745,258,25835121
827932438348,258,140397
827914200258,258,18238090
827913664049,258,536209
827876828844,258,36835205
827855611453,258,21217391
827847848880,258,7762573
827838726109,258,9122771
827811283991,258,27442118
827793478966,258,17805025
827783728717,258,9750249
827772812918,258,10915799
827758833301,258,13979617
827753575286,258,5258015
827734646155,258,18929131
827619691613,258,114954542
827612250345,258,7441268
827582170489,258,30079856
827550718561,258,31451928
827516097110,258,34621451
827504808782,258,11288328
827501373599,258,3435183
827479188564,258,22185035
827430202393,258,48986171
827423062875,258,7139518
827167032287,258,256030588
827139742906,258,27289381
827124222648,258,15520258
827115564608,258,8658040
827103646007,258,11918601
827078405768,258,25240239
827078292612,258,113156
827014630894,258,63661718
827008621535,258,6009359
826943033143,258,65588392
826919383137,258,23650006
826888882323,258,30500814
826878649416,258,10232907
826704607578,258,174041838
826476119692,258,228487886
826274330728,258,201788964
826200138545,258,74192183
826179813361,258,20325184
826144239167,258,35574194
825570434332,258,573804835
825434978586,258,135455746
825367755490,258,67223096
825351889479,258,15866011
825345114340,258,6775139
825290281326,258,54833014
825284641702,258,5639624
825283432380,258,1209322
825279647252,258,3785128
825270951028,258,8696224
825175532839,258,95418189
825163476402,258,12056437
825139336754,258,24139648
825091773179,258,47563575
825074316469,258,17456710
825070434250,258,3882219
825065465412,258,4968838
825048391009,258,17074403
825040131342,258,8259667
825020515826,258,19615516
824992998271,258,27517555
824985721382,258,7276889
824977337383,258,8383999
824968949659,258,8387724
824920591666,258,48357993
824897632935,258,22958731
824725578540,258,172054395
824677729514,258,47849026
824612158584,258,65570930
824507377577,258,104781007
824403535342,258,103842235
824353533565,258,50001777
824198378251,258,155155314
824185878039,258,12500212
824162888108,258,22989931
824108584319,258,54303789
823995847721,258,112736598
823981335853,258,14511868
823972021696,258,9314157
823855977273,258,116044423
823834305862,258,21671411
823800732615,258,33573247
823693453102,258,107279513
823691871018,258,1582084
823689572979,258,2298039
823689322221,258,250758
823649838800,258,39483421
823590131710,258,59707090
823579172139,258,10959571
823566572276,258,12599863
823565658415,258,913861
823559526820,258,6131595
823552889983,258,6636837
823544960237,258,7929746
823506858433,258,38101804
823486381909,258,20476524
823471107521,258,15274388
823463924462,258,7183059
823463613401,258,311061
823462139117,258,1474284
823431949597,258,30189520
823415517342,258,16432255
823404275347,258,11241995
823376278393,258,27996954
823357666145,258,18612248
823357128772,258,537373
823355178349,258,1950423
823349807179,258,5371170
823281262070,258,68545109
823274839670,258,6422400
823253259762,258,21579908
823242720683,258,10539079
823198048166,258,44672517
823082354619,258,115693547
823078921764,258,3432855
823058801005,258,20120759
823009487475,258,49313530
823000397999,258,9089476
822958535515,258,41862484
822943157517,258,15377998
822941789171,258,1368346
822916634381,258,25154790
821757929167,258,1158705214
821388890502,258,369038665
821373011917,258,15878585
821274325252,258,98686665
821179588326,258,94736926
821144683287,258,34905039
821050195024,258,94488263
820956891403,258,93303621
820904244902,258,52646501
820833227365,258,71017537
820676276926,258,156950439
820662432118,258,13844808
820616578451,258,45853667
820578568150,258,38010301
820527187782,258,51380368
820507657482,258,19530300
820470733336,258,36924146
820457658964,258,13074372
820409582230,258,48076734
820352000651,258,57581579
820331538097,258,20462554
819631113904,258,700424193
819397267420,258,233846484
818967323518,258,429943902
818967266242,258,57276
818777713925,258,189552317
818756813184,258,20900741
818746719510,258,10093674
818691535388,258,55184122
818613596727,258,77938661
818590939977,258,22656750
818576543592,258,14396385
818570808974,258,5734618
818570127246,258,681728
818561805180,258,8322066
818561379333,258,425847
818555746228,258,5633105
818546095398,258,9650830
818514224375,258,31871023
818514050684,258,173691
818513652776,258,397908
818485963624,258,27689152
818475694396,258,10269228
818418263458,258,57430938
818384349114,258,33914344
818311844953,258,72504161
818307930138,258,3914815
818276680308,258,31249830
818269080949,258,7599359
818267984549,258,1096400
818245380652,258,22603897
818113682094,258,131698558
817683217349,258,430464745
817589293933,258,93923416
817538229516,258,51064417
817258123542,258,280105974
817158428953,258,99694589
817146046786,258,12382167
817134368932,258,11677854
817104378716,258,29990216
816711181310,258,393197406
816634894116,258,76287194
816575236619,258,59657497
816367345164,258,207891455
816323296400,258,44048764
816252012505,258,71283895
816167909885,258,84102620
816152410117,258,15499768
816134008812,258,18401305
816124629230,258,9379582
816093560309,258,31068921
816045315238,258,48245071
816032625270,258,12689968
813268175349,258,2764449921
813262836310,258,5339039
813260279131,258,2557179
813259114046,258,1165085
813249147963,258,9966083
813233752270,258,15395693
813233520836,258,231434
813232825604,258,695232
813227756648,258,5068956
811792908703,258,1434847945
811730781338,258,62127365
811596455519,258,134325819
811512128450,258,84327069
811248846585,258,263281865
811227638042,258,21208543
811221377925,258,6260117
811200679513,258,20698412
811193762115,258,6917398
811177232303,258,16529812
811018266017,258,158966286
810986661586,258,31604431
810979680624,258,6980962
810978006339,258,1674285
810833493947,258,144512392
810764547671,258,68946276
810760233086,258,4314585
810759496643,258,736443
810752418824,258,7077819
810686356156,258,66062668
810530002229,258,156353927
810493470636,258,36531593
810396268964,258,97201672
810361959506,258,34309458
810280977516,258,80981990
810179233784,258,101743732
810148819350,258,30414434
810089366977,258,59452373
810080080992,258,9285985
810055779759,258,24301233
810048765038,258,7014721
809994809563,258,53955475
809961628402,258,33181161
809943941888,258,17686514
809920859524,258,23082364
809890574543,258,30284981
809878445697,258,12128846
809877751628,258,694069
809869754361,258,7997267
809831014602,258,38739759
809821828502,258,9186100
809766759864,258,55068638
809753763956,258,12995908
809733428527,258,20335429
809731657152,258,1771375
809730257839,258,1399313
809729558649,258,699190
809646361042,258,83197607
809632940684,258,13420358
809621577617,258,11363067
809621399036,258,178581
809598992114,258,22406922
809590982972,258,8009142
809507520171,258,83462801
809472064488,258,35455683
809393392643,258,78671845
809355709004,258,37683639
809334421531,258,21287473
809321835405,258,12586126
809301633155,258,20202250
809278563364,258,23069791
809266185854,258,12377510
809193966445,258,72219409
809187857667,258,6108778
809186546132,258,1311535
809185925173,258,620959
809183314676,258,2610497
809171155096,258,12159580
809155642987,258,15512109
809133555508,258,22087479
809078891064,258,54664444
809052205878,258,26685186
808989684796,258,62521082
808864570223,258,125114573
808864483377,258,86846
808848518879,258,15964498
808835279430,258,13239449
808789130301,258,46149129
808765701717,258,23428584
808756561019,258,9140698
808749832213,258,6728806
808745059651,258,4772562
808713217034,258,31842617
808703128947,258,10088087
808697781293,258,5347654
808689807775,258,7973518
808684921358,258,4886417
808682021453,258,2899905
808667192935,258,14828518
808666645783,258,547152
808653637302,258,13008481
808644739213,258,8898089
808565147687,258,79591526
808545990848,258,19156839
808455773630,258,90217218
808381684591,258,74089039
808267670917,258,114013674
808241370833,258,26300084
808240761748,258,609085
808195029852,258,45731896
808168181452,258,26848400
808166889009,258,1292443
808125095675,258,41793334
808086848585,258,38247090
808022711892,258,64136693
807992915623,258,29796269
807990903501,258,2012122
807938541286,258,52362215
807863903000,258,74638286
807709283429,258,154619571
807610581397,258,98702032
807595808292,258,14773105
807580665686,258,15142606
807399966755,258,180698931
807225570316,258,174396439
807223982178,258,1588138
807216170244,258,7811934
807206925937,258,9244307
807118799771,258,88126166
807109505637,258,9294134
807075873949,258,33631688
807010691613,258,65182336
806981400122,258,29291491
806867413922,258,113986200
806832066738,258,35347184
806820274564,258,11792174
806338050170,258,482224394
806116345339,258,221704831
806114672684,258,1672655
806089316495,258,25356189
806068069535,258,21246960
806058410090,258,9659445
806019108044,258,39302046
806015128969,258,3979075
805999319070,258,15809899
805989769521,258,9549549
805741359480,258,248410041
805394400377,258,346959103
805387866218,258,6534159
805382353487,258,5512731
805312264246,258,70089241
805290502264,258,21761982
805156940362,258,133561902
805119206664,258,37733698
805059157778,258,60048886
805012043100,258,47114678
805004081689,258,7961411
804984409363,258,19672326
804952642881,258,31766482
804935910274,258,16732607
804931430845,258,4479429
804925486679,258,5944166
804893248482,258,32238197
804870049004,258,23199478
804862775375,258,7273629
804822243751,258,40531624
804661522387,258,160721364
804577679374,258,83843013
804560767487,258,16911887
804553501076,258,7266411
804514882854,258,38618222
804514843971,258,38883
804511797382,258,3046589
804478293285,258,33504097
804397606990,258,80686295
804384667427,258,12939563
804365654011,258,19013416
804346330232,258,19323779
804017673247,258,328656985
803886263399,258,131409848
803780490999,258,105772400
803727506660,258,52984339
803725353908,258,2152752
803702072939,258,23280969
803694814211,258,7258728
803585887887,258,108926324
803473893088,258,111994799
803187896265,258,285996823
803116949508,258,70946757
803115217947,258,1731561
803107451881,258,7766066
802877964918,258,229486963
802832171554,258,45793364
802771945019,258,60226535
802740266780,258,31678239
802731219680,258,9047100
802721519024,258,9700656
802592801163,258,128717861
802562448895,258,30352268
802562009311,258,439584
802511293907,258,50715404
802453520243,258,57773664
802443764639,258,9755604
802430828801,258,12935838
802429082338,258,1746463
802356803325,258,72279013
802341640927,258,15162398
802296272014,258,45368913
802251468879,258,44803135
802243382438,258,8086441
802242296516,258,1085922
802129511489,258,112785027
802111808910,258,17702579
802039130591,258,72678319
801952097798,258,87032793
801885001595,258,67096203
801884984598,258,16997
801880599466,258,4385132
801876307000,258,4292466
801870301599,258,6005401
801868928597,258,1373002
801849547774,258,19380823
801849020180,258,527594
801804892021,258,44128159
801785735647,258,19156374
801780793351,258,4942296
801768081729,258,12711622
801742814715,258,25267014
801708884305,258,33930410
801637932892,258,70951413
801619141363,258,18791529
801600227366,258,18913997
801599896281,258,331085
801592518576,258,7377705
801569433651,258,23084925
801548094722,258,21338929
801426777384,258,121317338
801093283576,258,333493808
800320924726,258,772358850
800310644322,258,10280404
800296726870,258,13917452
800229424611,258,67302259
800229323330,258,101281
800227174536,258,2148794
800214752555,258,12421981
800209251000,258,5501555
800208426081,258,824919
800204941072,258,3485009
800189357717,258,15583355
800188165391,258,1192326
800057624467,258,130540924
800057428889,258,195578
800018900773,258,38528116
800001005643,258,17895130
799965029816,258,35975827
799359304831,258,605724985
799323303160,258,36001671
799287329894,258,35973266
799091530266,258,195799628
799066624837,258,24905429
799054815900,258,11808937
799052934861,258,1881039
799050628208,258,2306653
799032200827,258,18427381
798950049794,258,82151033
798926200253,258,23849541
798917837674,258,8362579
798915045569,258,2792105
798914794578,258,250991
798859748524,258,55046054
798803134589,258,56613935
798677215586,258,125919003
798488561065,258,188654521
798446250149,258,42310916
798434418161,258,11831988
798353557941,258,80860220
798352084356,258,1473585
798284516437,258,67567919
798186243745,258,98272692
798118441832,258,67801913
798105437076,258,13004756
166001208127,258,632104228949
165942703607,258,58504520
165927265538,258,15438069
165888643126,258,38622412
165776494891,258,112148235
165723356652,258,53138239
165691894712,258,31461940
165658296552,258,33598160
165555076208,258,103220344
165528702317,258,26373891
165523804259,258,4898058
165383951273,258,139852986
165382832289,258,1118984
165325223934,258,57608355
165169827641,258,155396293
165167324944,258,2502697
165160475299,258,6849645
165149197914,258,11277385
165148149245,258,1048669
165111007635,258,37141610
165010869736,258,100137899
156051214785,258,8959654951
155171043939,258,880170846
155143954792,258,27089147
155107051135,258,36903657
153699328425,258,1407722710
153499223292,258,200105133
153323355597,258,175867695
152325348929,258,998006668
152269359679,258,55989250
152030367172,258,238992507
151956000133,258,74367039
151947696927,258,8303206
151564539411,258,383157516
151066141669,258,498397742
150693287375,258,372854294
150689101313,258,4186062
150539412862,258,149688451
150473091286,258,66321576
150108328788,258,364762498
150013957406,258,94371382
149973787601,258,40169805
149973569904,258,217697
149966968690,258,6601214
149949159008,258,17809682
149944082601,258,5076407
149934084621,258,9997980
149910494919,258,23589702
149895338342,258,15156577
149893719936,258,1618406
149869228947,258,24490989
149865829386,258,3399561
149857477984,258,8351402
149856832577,258,645407
149597303477,258,259529100
149498292478,258,99010999
149481565692,258,16726786
149331605295,258,149960397
149319258985,258,12346310
149273919873,258,45339112
149257637794,258,16282079
149256917649,258,720145
149256629171,258,288478
149253992597,258,2636574
149253900629,258,91968
149188853568,258,65047061
149186779280,258,2074288
149176265812,258,10513468
149143547519,258,32718293
149134653621,258,8893898
149128661259,258,5992362
149117614143,258,11047116
149035569979,258,82044164
149032790447,258,2779532
149006386288,258,26404159
148897910025,258,108476263
148872948718,258,24961307
148806508864,258,66439854
148737648037,258,68860827
148708190537,258,29457500
148590342841,258,117847696
148158690893,258,431651948
148011414568,258,147276325
147979758913,258,31655655
147607671563,258,372087350
147493835073,258,113836490
147240559338,258,253275735
147215010133,258,25549205
147111269646,258,103740487
147044631420,258,66638226
147009447683,258,35183737
146747612395,258,261835288
146573364502,258,174247893
146563390038,258,9974464
146528570680,258,34819358
146505817539,258,22753141
146457931959,258,47885580
146418352612,258,39579347
145987893455,258,430459157
145824798150,258,163095305
145824505017,258,293133
145542304963,258,282200054
145518557868,258,23747095
145365860779,258,152697089
145315804985,258,50055794
145314875525,258,929460
145282091806,258,32783719
145164051326,258,118040480
145103111631,258,60939695
145060020965,258,43090666
145009441535,258,50579430
144981780090,258,27661445
144915442914,258,66337176
144909973490,258,5469424
144886296476,258,23677014
144882621011,258,3675465
144863104215,258,19516796
144809743856,258,53360359
144771288848,258,38455008
144715118222,258,56170626
144707696979,258,7421243
144692912465,258,14784514
144537247718,258,155664747
144533218118,258,4029600
144514951390,258,18266728
144510191633,258,4759757
144466306316,258,43885317
144459855976,258,6450340
144341666019,258,118189957
144304414047,258,37251972
144285920309,258,18493738
144266623538,258,19296771
144258785993,258,7837545
144121158403,258,137627590
144039198990,258,81959413
144035082777,258,4116213
143765561982,258,269520795
143477226142,258,288335840
143462823937,258,14402205
143462185050,258,638887
143460635096,258,1549954
143424632727,258,36002369
143351303181,258,73329546
143348037731,258,3265450
143218235346,258,129802385
142983182334,258,235053012
142891252647,258,91929687
142845783383,258,45469264
142818942899,258,26840484
142237586901,258,581355998
142158752308,258,78834593
142148673768,258,10078540
142145569204,258,3104564
142142739147,258,2830057
142141012708,258,1726439
142138153548,258,2859160
142123670085,258,14483463
142026142916,258,97527169
142002156005,258,23986911
141998257489,258,3898516
141960080481,258,38177008
141956783366,258,3297115
141830597539,258,126185827
141824289691,258,6307848
141805329593,258,18960098
141700299923,258,105029670
141691514990,258,8784933
141690542456,258,972534
141586434562,258,104107894
141503276071,258,83158491
141445384129,258,57891942
141371307662,258,74076467
141354807886,258,16499776
141302224016,258,52583870
141266113846,258,36110170
141263833037,258,2280809
141257191077,258,6641960
141179556959,258,77634118
141162895132,258,16661827
141157349572,258,5545560
141148901079,258,8448493
141144473572,258,4427507
141107336851,258,37136721
141094374704,258,12962147
140951019945,258,143354759
140915428056,258,35591889
140897274251,258,18153805
140827725176,258,69549075
140813139966,258,14585210
140784179792,258,28960174
140762808035,258,21371757
140736911912,258,25896123
140725058038,258,11853874
140719201183,258,5856855
140656885924,258,62315259
140654822812,258,2063112
140595986276,258,58836536
140494805296,258,101180980
140349151101,258,145654195
140330965398,258,18185703
140300415922,258,30549476
140244830633,258,55585289
140191800660,258,53029973
140177989379,258,13811281
140142109246,258,35880133
140017112485,258,124996761
139984078473,258,33034012
139955044259,258,29034214
139939812944,258,15231315
139733510791,258,206302153
139713616111,258,19894680
139674913837,258,38702274
139629754704,258,45159133
139611501247,258,18253457
139571939130,258,39562117
139548678184,258,23260946
139539765427,258,8912757
139439214720,258,100550707
139422993642,258,16221078
139340401860,258,82591782
139295645757,258,44756103
139223506209,258,72139548
139108320466,258,115185743
139076576569,258,31743897
139075290645,258,1285924
139007245424,258,68045221
138966744300,258,40501124
138961549849,258,5194451
138956735144,258,4814705
138948067092,258,8668052
138936040923,258,12026169
138913475210,258,22565713
138898876729,258,14598481
138891494368,258,7382361
138886883157,258,4611211
138807799202,258,79083955
138803487178,258,4312024
138792891289,258,10595889
138787181583,258,5709706
138762330637,258,24850946
138742245967,258,20084670
138711499982,258,30745985
138677058509,258,34441473
138658759185,258,18299324
138658176875,258,582310
138511305675,258,146871200
138485214906,258,26090769
138477620669,258,7594237
138464272256,258,13348413
138461436146,258,2836110
138436062960,258,25373186
138416368748,258,19694212
138392931317,258,23437431
138382697711,258,10233606
138371487847,258,11209864
138311043149,258,60444698
138170642779,258,140400370
138071943541,258,98699238
138040489052,258,31454489
138019359904,258,21129148
137988009491,258,31350413
137862901902,258,125107589
137862536125,258,365777
137854480418,258,8055707
137840283104,258,14197314
137572993758,258,267289346
137556750561,258,16243197
137513951399,258,42799162
137511554175,258,2397224
137503910345,258,7643830
137485676678,258,18233667
137465454173,258,20222505
137407349889,258,58104284
137399849250,258,7500639
137265937636,258,133911614
137262486155,258,3451481
137260319433,258,2166722
137254240457,258,6078976
137227182743,258,27057714
137226288440,258,894303
137223747327,258,2541113
137221627404,258,2119923
137200314319,258,21313085
137160061161,258,40253158
136869194918,258,290866243
136862885673,258,6309245
136854269309,258,8616364
136827233248,258,27036061
136734220898,258,93012350
136732282816,258,1938082
136724351207,258,7931609
136722286232,258,2064975
136457993184,258,264293048
136305280729,258,152712455
136180965929,258,124314800
136138973991,258,41991938
136040984188,258,97989803
136006142246,258,34841942
135076563340,258,929578906
135061131791,258,15431549
134971377906,258,89753885
134952812223,258,18565683
134814293124,258,138519099
134787369287,258,26923837
134763532086,258,23837201
134688035585,258,75496501
134687133134,258,902451
134683019249,258,4113885
134665839840,258,17179409
134612523020,258,53316820
134610140231,258,2382789
134567436763,258,42703468
134480618407,258,86818356
134472254199,258,8364208
134334224044,258,138030155
134291895200,258,42328844
134187243414,258,104651786
134172990220,258,14253194
134163405281,258,9584939
134141196497,258,22208784
134122007760,258,19188737
134105681675,258,16326085
134091824759,258,13856916
133860100760,258,231723999
133852910949,258,7189811
133683273802,258,169637147
133515567054,258,167706748
133375707316,258,139859738
133365567541,258,10139775
133209111402,258,156456139
133208002663,258,1108739
133181537968,258,26464695
133179984522,258,1553446
133175078314,258,4906208
133151476970,258,23601344
133080249653,258,71227317
133048760472,258,31489181
27681700653,258,105367059819
27506509796,258,175190857
25033241604,258,2473268192
24969230872,258,64010732
24924093159,258,45137713
24905025028,258,19068131
24873395684,258,31629344
24846309098,258,27086586
24770213757,258,76095341
24665411562,258,104802195
24333262584,258,332148978
24230757496,258,102505088
24126478937,258,104278559
23914729246,258,211749691
23799937917,258,114791329
23619678338,258,180259579
23518989096,258,100689242
23464511615,258,54477481
23287138669,258,177372946
23261129158,258,26009511
23178096163,258,83032995
23168822285,258,9273878
23161205231,258,7617054
23147067754,258,14137477
23138029501,258,9038253
23135140772,258,2888729
23134624819,258,515953
23119137157,258,15487662
23114304990,258,4832167
23109688890,258,4616100
23094872246,258,14816644
22863057210,258,231815036
22526171757,258,336885453
22468407639,258,57764118
22271983792,258,196423847
3957089037,258,18314894755
3856298281,258,100790756
3851134331,258,5163950
3788814648,258,62319683
3778048093,258,10766555
3714989406,258,63058687
3698112444,258,16876962
672755065,258,3025357379
647638226,258,25116839
