NUMBER,EVEN,ODD
155865892,140, 71
997016491,141, 70
925615175,141, 70
927999388,141, 70
957586496,141, 70
958206212,141, 70
997308322,141, 70
938387479,141, 70
961278561,141, 70
944421015,141, 70
978477862,141, 70
982563261,141, 70
969528500,141, 70
159031397,140, 71
940524597,141, 70
926108509,141, 70
889771160,141, 70
952498130,141, 70
944505282,141, 70
939984486,141, 70
917931286,141, 70
903114537,141, 70
983861602,141, 70
166245833,140, 71
916878664,141, 70
957959566,141, 70
899980322,141, 70
926043522,141, 70
153658703,140, 71
25699746,139, 72
153822231,140, 71
939780467,141, 70
157527688,140, 71
154024334,140, 71
156023735,140, 71
937931123,141, 70
908813947,141, 70
996031492,141, 70
927780624,141, 70
939800598,141, 70
889714170,141, 70
925334725,141, 70
30709154,139, 72
889700873,141, 70
952743525,141, 70
935152336,141, 70
968752248,141, 70
156540691,140, 71
938796497,141, 70
939305190,141, 70
968767345,141, 70
26780504,139, 72
941540957,141, 70
929684473,141, 70
932767488,141, 70
932948498,141, 70
961307235,141, 70
4299182,138, 73
918842006,141, 70
163121165,140, 71
983928489,141, 70
933638942,141, 70
928060428,141, 70
930645574,141, 70
184508493,140, 71
952657147,141, 70
949677991,141, 70
954320244,141, 70
951750137,141, 70
155097222,140, 71
896084215,141, 70
890067317,141, 70
937488184,141, 70
895114559,141, 70
927867967,141, 70
990404894,141, 70
148373633,140, 71
996079179,141, 70
944407956,141, 70
964310744,141, 70
924660673,141, 70
922627030,141, 70
923584585,141, 70
983012831,141, 70
964094898,141, 70
895184967,141, 70
988184567,141, 70
963700568,141, 70
982468573,141, 70
939482024,141, 70
961897023,141, 70
941729159,141, 70
901438256,141, 70
998782953,141, 70
184199776,140, 71
998759108,141, 70
936047802,141, 70
155009760,140, 71
926501776,141, 70
156006366,140, 71
918773175,141, 70
996282952,141, 70
939191239,141, 70
940362774,141, 70
993936483,141, 70
161537057,140, 71
965731416,141, 70
936984462,141, 70
966892547,141, 70
940423860,141, 70
933632695,141, 70
925280821,141, 70
956872876,141, 70
936022451,141, 70
922395936,141, 70
965211582,141, 70
158093300,140, 71
997333077,141, 70
926500537,141, 70
940942116,141, 70
921188063,141, 70
922511481,141, 70
163827091,140, 71
902061326,141, 70
157906720,140, 71
953860661,141, 70
155321651,140, 71
894932305,141, 70
970998975,141, 70
166454908,140, 71
980788674,141, 70
916426557,141, 70
974501371,141, 70
165769079,140, 71
163070534,140, 71
998783822,141, 70
926505456,141, 70
161273687,140, 71
161154940,140, 71
930941381,141, 70
901120070,141, 70
917092517,141, 70
963423634,141, 70
931794268,141, 70
964865271,141, 70
940765478,141, 70
998939672,141, 70
966867417,141, 70
949228912,141, 70
919180432,141, 70
166542939,140, 71
168515279,140, 71
994291390,141, 70
156875939,140, 71
996937077,141, 70
916635574,141, 70
921560391,141, 70
978578071,141, 70
994453650,141, 70
933484041,141, 70
936469034,141, 70
939112115,141, 70
947294358,141, 70
943195971,141, 70
148479401,140, 71
161862326,140, 71
26367703,139, 72
161789086,140, 71
4435822,138, 73
951840115,141, 70
935185578,141, 70
158609882,140, 71
150181885,140, 71
966868578,141, 70
935315742,141, 70
930996807,141, 70
941486156,141, 70
924098596,141, 70
891135646,141, 70
945473332,141, 70
932835733,141, 70
900702243,141, 70
948820331,141, 70
942127530,141, 70
161644173,140, 71
916856467,141, 70
154272908,140, 71
900338849,141, 70
148186252,140, 71
971169151,141, 70
944618166,141, 70
996069741,141, 70
983077261,141, 70
988785248,141, 70
930797499,141, 70
978384576,141, 70
900458605,141, 70
966004455,141, 70
152848254,140, 71
926081972,141, 70
996978407,141, 70
26220126,139, 72
26190624,139, 72
943036181,141, 70
161082455,140, 71
163196643,140, 71
973988911,141, 70
996519036,141, 70
157939437,140, 71
925819002,141, 70
155583618,140, 71
951891682,141, 70
154411003,140, 71
998459817,141, 70
159152559,140, 71
155107559,140, 71
925107714,141, 70
996014284,141, 70
967943388,141, 70
26433385,139, 72
958549874,141, 70
925722879,141, 70
974439940,141, 70
937417510,141, 70
27535129,139, 72
893015225,141, 70
918517241,141, 70
962402953,141, 70
983179214,141, 70
158917711,140, 71
156894632,140, 71
941006316,141, 70
943861798,141, 70
889591312,141, 70
909923348,141, 70
927914102,141, 70
909355489,141, 70
936763600,141, 70
958476979,141, 70
963154792,141, 70
978733685,141, 70
156940153,140, 71
940413340,141, 70
971305139,141, 70
935945976,141, 70
936347476,141, 70
155218298,140, 71
930925688,141, 70
157917705,140, 71
946072140,141, 70
911721346,141, 70
978690618,141, 70
148880950,140, 71
996205690,141, 70
965758434,141, 70
954077738,141, 70
926444841,141, 70
970711044,141, 70
938464821,141, 70
155299801,140, 71
900659676,141, 70
916841713,141, 70
932618502,141, 70
931760561,141, 70
964069271,141, 70
930441824,141, 70
4289868,138, 73
927657303,141, 70
922213130,141, 70
899193311,141, 70
901922220,141, 70
963663325,141, 70
922021591,141, 70
944514000,141, 70
159768037,140, 71
936174986,141, 70
925480102,141, 70
893293926,141, 70
924736884,141, 70
892612541,141, 70
932614680,141, 70
944285273,141, 70
948821163,141, 70
982892106,141, 70
971296389,141, 70
155594288,140, 71
26307865,139, 72
888877416,141, 70
952495900,141, 70
944501102,141, 70
911528145,141, 70
26381559,139, 72
921981661,141, 70
982784441,141, 70
944885638,141, 70
155346482,140, 71
935938982,141, 70
911252621,141, 70
999423807,141, 70
901881195,141, 70
929104121,141, 70
160958707,140, 71
963931502,141, 70
154176259,140, 71
997805382,141, 70
947073061,141, 70
968682656,141, 70
958641194,141, 70
919120083,141, 70
899451758,141, 70
893331420,141, 70
902109189,141, 70
156780822,140, 71
921994169,141, 70
896503066,141, 70
951852741,141, 70
969099052,141, 70
928033708,141, 70
929267460,141, 70
148745714,140, 71
946844999,141, 70
952653561,141, 70
942924082,141, 70
157570613,140, 71
996189256,141, 70
911369507,141, 70
148322135,140, 71
26420748,139, 72
940427503,141, 70
159207457,140, 71
935462997,141, 70
920071317,141, 70
976553217,141, 70
890579793,141, 70
983959853,141, 70
963561564,141, 70
931739981,141, 70
934892909,141, 70
942850316,141, 70
968068999,141, 70
937567861,141, 70
958659776,141, 70
928507386,141, 70
892623852,141, 70
896669355,141, 70
936233920,141, 70
935395520,141, 70
927875873,141, 70
944246952,141, 70
897143039,141, 70
998906721,141, 70
917184141,141, 70
927214665,141, 70
940039149,141, 70
998835523,141, 70
891259657,141, 70
944503999,141, 70
943303226,141, 70
152818532,140, 71
924669464,141, 70
934959824,141, 70
149855109,140, 71
927313406,141, 70
888789571,141, 70
944734242,141, 70
969284305,141, 70
165051658,140, 71
914616216,141, 70
978963290,141, 70
951733480,141, 70
949989054,141, 70
894366262,141, 70
889979868,141, 70
932612372,141, 70
901306423,141, 70
939506152,141, 70
928433916,141, 70
940313205,141, 70
942328928,141, 70
931289965,141, 70
968953236,141, 70
941582599,141, 70
901887752,141, 70
963429480,141, 70
911217214,141, 70
949294387,141, 70
899911949,141, 70
160579327,140, 71
155925131,140, 71
896503163,141, 70
929090923,141, 70
930818230,141, 70
4353032,138, 73
941448112,141, 70
927744058,141, 70
948051908,141, 70
997284764,141, 70
163233709,140, 71
957741090,141, 70
25904924,139, 72
983599637,141, 70
952445416,141, 70
914534073,141, 70
949869945,141, 70
901572439,141, 70
916426618,141, 70
892586905,141, 70
889123105,141, 70
890072243,141, 70
967506778,141, 70
938814474,141, 70
989871835,141, 70
160523915,140, 71
963721353,141, 70
998265834,141, 70
945259259,141, 70
994147825,141, 70
890172071,141, 70
967796483,141, 70
26436496,139, 72
970796934,141, 70
946632528,141, 70
949266882,141, 70
169442135,140, 71
899929537,141, 70
921138369,141, 70
937801083,141, 70
921377373,141, 70
983747562,141, 70
152950587,140, 71
901654463,141, 70
991787852,141, 70
927691043,141, 70
921213332,141, 70
917197172,141, 70
954675715,141, 70
955433517,141, 70
996721848,141, 70
971099922,141, 70
925730370,141, 70
968747968,141, 70
900702937,141, 70
153289156,140, 71
983689563,141, 70
927541112,141, 70
927987921,141, 70
958145313,141, 70
934012898,141, 70
910355371,141, 70
891145005,141, 70
937092245,141, 70
997710181,141, 70
940538033,141, 70
965220935,141, 70
155435395,140, 71
156321836,140, 71
157127742,140, 71
999315106,141, 70
993035666,141, 70
972329501,141, 70
168121636,140, 71
931721270,141, 70
928480380,141, 70
902431363,141, 70
939576856,141, 70
932164916,141, 70
893004703,141, 70
921157362,141, 70
153069335,140, 71
990287499,141, 70
941522966,141, 70
166635659,140, 71
926552508,141, 70
153112895,140, 71
928668804,141, 70
899161647,141, 70
888945699,141, 70
159177596,140, 71
942749962,141, 70
939446497,141, 70
166589769,140, 71
928170603,141, 70
978585334,141, 70
918415531,141, 70
902052111,141, 70
891689068,141, 70
892873387,141, 70
921398587,141, 70
951658424,141, 70
970620520,141, 70
962431499,141, 70
969204226,141, 70
943024908,141, 70
900908735,141, 70
951270410,141, 70
157172974,140, 71
898805867,141, 70
944280957,141, 70
923698761,141, 70
165506193,140, 71
988782708,141, 70
939229232,141, 70
165558068,140, 71
952374104,141, 70
931550210,141, 70
966882206,141, 70
997035423,141, 70
917795827,141, 70
943120317,141, 70
940158477,141, 70
978690723,141, 70
971039401,141, 70
928378849,141, 70
922103055,141, 70
161659111,140, 71
948748096,141, 70
947333247,141, 70
956864063,141, 70
161200543,140, 71
911358925,141, 70
926829645,141, 70
964518304,141, 70
916915139,141, 70
155236660,140, 71
970944724,141, 70
939264390,141, 70
931930266,141, 70
978474360,141, 70
925670751,141, 70
921812888,141, 70
162044266,140, 71
970733856,141, 70
919277141,141, 70
963837290,141, 70
26049288,139, 72
954542825,141, 70
901727195,141, 70
998196046,141, 70
159672110,140, 71
927318184,141, 70
157528454,140, 71
923586750,141, 70
156919194,140, 71
930593109,141, 70
934990176,141, 70
902505535,141, 70
889354222,141, 70
947714606,141, 70
158613212,140, 71
935090761,141, 70
979327702,141, 70
889737520,141, 70
161894575,140, 71
990313016,141, 70
974455365,141, 70
983079836,141, 70
184924699,140, 71
899925715,141, 70
925166487,141, 70
934013976,141, 70
965307952,141, 70
153642698,140, 71
982926060,141, 70
943923129,141, 70
893074664,141, 70
150075899,140, 71
917403464,141, 70
994067746,141, 70
891162490,141, 70
935254924,141, 70
916487500,141, 70
967698880,141, 70
158474777,140, 71
148345729,140, 71
157251635,140, 71
928176838,141, 70
157479498,140, 71
158601652,140, 71
932447509,141, 70
900194276,141, 70
925999894,141, 70
978479045,141, 70
959280000,141, 70
947712892,141, 70
936407956,141, 70
893738499,141, 70
923223304,141, 70
963525420,141, 70
897466592,141, 70
151464949,140, 71
893935115,141, 70
966995207,141, 70
148771497,140, 71
916523910,141, 70
930480542,141, 70
982833688,141, 70
908819396,141, 70
184521657,140, 71
972320935,141, 70
926059836,141, 70
914335086,141, 70
154274234,140, 71
895977803,141, 70
982066657,141, 70
938713492,141, 70
901731398,141, 70
997481439,141, 70
997086744,141, 70
893471536,141, 70
979808248,141, 70
966857025,141, 70
916444788,141, 70
903112576,141, 70
924548044,141, 70
933015512,141, 70
931035748,141, 70
940265317,141, 70
939025759,141, 70
978717053,141, 70
939551858,141, 70
932433549,141, 70
978582514,141, 70
931789510,141, 70
888787801,141, 70
150107578,140, 71
978185609,141, 70
914414695,141, 70
172781243,140, 71
935127438,141, 70
992951561,141, 70
968707952,141, 70
998457315,141, 70
157739391,140, 71
913727060,141, 70
932087702,141, 70
154202875,140, 71
150294594,140, 71
922472659,141, 70
30752145,139, 72
935357071,141, 70
891141057,141, 70
927825243,141, 70
898499850,141, 70
949405257,141, 70
164264125,140, 71
969530412,141, 70
903804877,141, 70
161642776,140, 71
928489903,141, 70
891189392,141, 70
156559850,140, 71
976551937,141, 70
945518972,141, 70
947742604,141, 70
997457911,141, 70
939374371,141, 70
729023,137, 74
902358193,141, 70
948815591,141, 70
921937173,141, 70
988760345,141, 70
976498568,141, 70
898933520,141, 70
950957379,141, 70
965591877,141, 70
900704258,141, 70
183816095,140, 71
973830713,141, 70
899489339,141, 70
974392360,141, 70
893652253,141, 70
978898902,141, 70
996794164,141, 70
978659294,141, 70
166126006,140, 71
996110559,141, 70
927904817,141, 70
994802159,141, 70
941455269,141, 70
911214875,141, 70
901459078,141, 70
908761487,141, 70
905569441,141, 70
996782163,141, 70
161000007,140, 71
936385541,141, 70
903389553,141, 70
935308914,141, 70
932873885,141, 70
925336780,141, 70
962410081,141, 70
908892483,141, 70
996848626,141, 70
980554807,141, 70
966884779,141, 70
970925317,141, 70
937449874,141, 70
979763545,141, 70
149750226,140, 71
166085486,140, 71
927851994,141, 70
983047039,141, 70
999345387,141, 70
939552962,141, 70
157000577,140, 71
982061129,141, 70
939260701,141, 70
927956548,141, 70
937303381,141, 70
896588305,141, 70
893017899,141, 70
896683935,141, 70
945608786,141, 70
930819238,141, 70
942175270,141, 70
993274872,141, 70
148933805,140, 71
945776376,141, 70
891263287,141, 70
965297650,141, 70
156129427,140, 71
941442883,141, 70
942183414,141, 70
940512707,141, 70
996729455,141, 70
928731459,141, 70
924785022,141, 70
911432026,141, 70
928443358,141, 70
967692538,141, 70
965181802,141, 70
936759016,141, 70
953315412,141, 70
958205357,141, 70
185364306,140, 71
925650514,141, 70
992936059,141, 70
155900692,140, 71
148796374,140, 71
939121496,141, 70
955121247,141, 70
928230773,141, 70
989884344,141, 70
911559208,141, 70
900551088,141, 70
947902552,141, 70
990502050,141, 70
996693736,141, 70
161278127,140, 71
949386189,141, 70
166185379,140, 71
154095321,140, 71
150254833,140, 71
932995418,141, 70
954340671,141, 70
916849305,141, 70
939680741,141, 70
998806156,141, 70
151469907,140, 71
896057628,141, 70
968683824,141, 70
943138286,141, 70
893346697,141, 70
889679340,141, 70
925506321,141, 70
899705631,141, 70
944699313,141, 70
905648871,141, 70
893391424,141, 70
160863705,140, 71
988843296,141, 70
902456296,141, 70
944675808,141, 70
165048966,140, 71
167104807,140, 71
154226830,140, 71
927478215,141, 70
908737955,141, 70
952325221,141, 70
150119758,140, 71
161277726,140, 71
926612870,141, 70
929347544,141, 70
976469690,141, 70
934253978,141, 70
921523425,141, 70
163869917,140, 71
149931884,140, 71
157470468,140, 71
980576832,141, 70
977240996,141, 70
933536004,141, 70
156472177,140, 71
932967776,141, 70
982957573,141, 70
922156969,141, 70
901743491,141, 70
974466541,141, 70
931363513,141, 70
993604087,141, 70
925559050,141, 70
941106624,141, 70
921241957,141, 70
951713252,141, 70
953676523,141, 70
908922088,141, 70
913869706,141, 70
971755528,141, 70
996881718,141, 70
896260814,141, 70
25405579,139, 72
944552327,141, 70
966795607,141, 70
154636298,140, 71
917092647,141, 70
930379798,141, 70
924701775,141, 70
901295463,141, 70
26973055,139, 72
926854106,141, 70
922752324,141, 70
931494765,141, 70
166838374,140, 71
901604642,141, 70
895943492,141, 70
936259158,141, 70
947466117,141, 70
980542233,141, 70
949893365,141, 70
891134434,141, 70
979539866,141, 70
964828718,141, 70
933506774,141, 70
966130278,141, 70
947528021,141, 70
978883886,141, 70
944532084,141, 70
961253317,141, 70
951895588,141, 70
996585784,141, 70
922163305,141, 70
990407240,141, 70
156078933,140, 71
905840977,141, 70
155058666,140, 71
156344443,140, 71
971305336,141, 70
928166227,141, 70
925250869,141, 70
946024982,141, 70
184555795,140, 71
899749209,141, 70
928466468,141, 70
914395446,141, 70
941490599,141, 70
939208761,141, 70
963257843,141, 70
26961294,139, 72
963096150,141, 70
911370106,141, 70
918703307,141, 70
901471057,141, 70
948751802,141, 70
951733179,141, 70
157466001,140, 71
152809112,140, 71
911624362,141, 70
935363968,141, 70
970843921,141, 70
958481465,141, 70
927439502,141, 70
184158561,140, 71
940527237,141, 70
942158398,141, 70
913606953,141, 70
971344815,141, 70
944856709,141, 70
165641014,140, 71
968969696,141, 70
928614216,141, 70
937256115,141, 70
892970650,141, 70
928452670,141, 70
933521338,141, 70
992883273,141, 70
911435271,141, 70
999030017,141, 70
939591951,141, 70
990323336,141, 70
942268151,141, 70
949881261,141, 70
958331737,141, 70
164247060,140, 71
938440454,141, 70
163224895,140, 71
156124636,140, 71
947171593,141, 70
953555942,141, 70
994099951,141, 70
921058539,141, 70
936180449,141, 70
889727614,141, 70
940573976,141, 70
943099446,141, 70
163072716,140, 71
958505045,141, 70
998592614,141, 70
909631010,141, 70
968794025,141, 70
998924047,141, 70
967284909,141, 70
925271843,141, 70
920013588,141, 70
928700264,141, 70
949060883,141, 70
988186526,141, 70
944178810,141, 70
911560878,141, 70
949449632,141, 70
949778659,141, 70
925872930,141, 70
927701768,141, 70
936587307,141, 70
901014179,141, 70
957719733,141, 70
161177488,140, 71
930280112,141, 70
901472759,141, 70
156005298,140, 71
944778096,141, 70
888811714,141, 70
965212650,141, 70
921125130,141, 70
927255176,141, 70
152978971,140, 71
977225545,141, 70
148915851,140, 71
901726260,141, 70
997196865,141, 70
935180629,141, 70
163720418,140, 71
968897550,141, 70
899522830,141, 70
997099642,141, 70
25785311,139, 72
944086179,141, 70
978491938,141, 70
893470975,141, 70
25048851,139, 72
962425456,141, 70
153497692,140, 71
968662823,141, 70
896600009,141, 70
160610885,140, 71
163098844,140, 71
921939922,141, 70
918819783,141, 70
901034876,141, 70
166280882,140, 71
948748653,141, 70
955041024,141, 70
982335835,141, 70
928127199,141, 70
997828146,141, 70
967842539,141, 70
932504781,141, 70
939564430,141, 70
996968644,141, 70
161889873,140, 71
163188116,140, 71
154620572,140, 71
895903970,141, 70
950032760,141, 70
898628115,141, 70
167279613,140, 71
899740587,141, 70
927168566,141, 70
961868904,141, 70
927882178,141, 70
939317887,141, 70
951270579,141, 70
901892030,141, 70
996818931,141, 70
922222635,141, 70
927872621,141, 70
940310105,141, 70
996935428,141, 70
153630988,140, 71
167720338,140, 71
950950773,141, 70
916808951,141, 70
26909218,139, 72
996857368,141, 70
956873927,141, 70
922115868,141, 70
898880728,141, 70
924188999,141, 70
154562497,140, 71
926574218,141, 70
963669834,141, 70
924974839,141, 70
890582017,141, 70
166263452,140, 71
947609756,141, 70
930560074,141, 70
940841412,141, 70
947702177,141, 70
928005989,141, 70
954134657,141, 70
982330410,141, 70
901119668,141, 70
983077691,141, 70
947507381,141, 70
926739391,141, 70
916738980,141, 70
902550030,141, 70
916580913,141, 70
947754983,141, 70
150623750,140, 71
158496038,140, 71
992991474,141, 70
165644611,140, 71
937929233,141, 70
965254420,141, 70
930094325,141, 70
909636771,141, 70
891156929,141, 70
896593632,141, 70
983420559,141, 70
978962889,141, 70
944537276,141, 70
900411327,141, 70
159044278,140, 71
982307287,141, 70
931724798,141, 70
979805985,141, 70
958298384,141, 70
998822097,141, 70
921667205,141, 70
944964538,141, 70
967394644,141, 70
895911529,141, 70
953805657,141, 70
156278086,140, 71
927723457,141, 70
997364244,141, 70
923947230,141, 70
901911353,141, 70
163682461,140, 71
979935012,141, 70
156549261,140, 71
901686451,141, 70
184541659,140, 71
897596827,141, 70
998436767,141, 70
152984651,140, 71
902499539,141, 70
156589127,140, 71
957769637,141, 70
967601597,141, 70
891118349,141, 70
927356486,141, 70
952321184,141, 70
976561798,141, 70
978916714,141, 70
991265623,141, 70
892669974,141, 70
954166020,141, 70
935928012,141, 70
153671503,140, 71
925540302,141, 70
928897899,141, 70
948897730,141, 70
966535207,141, 70
155237980,140, 71
969004632,141, 70
900731166,141, 70
990525869,141, 70
916758980,141, 70
939146014,141, 70
165014175,140, 71
967837095,141, 70
994951501,141, 70
926453626,141, 70
157357578,140, 71
972450894,141, 70
951786648,141, 70
993087205,141, 70
153015679,140, 71
900634056,141, 70
948025577,141, 70
930559448,141, 70
947720482,141, 70
940103494,141, 70
929090214,141, 70
955238840,141, 70
947633985,141, 70
157513496,140, 71
924729322,141, 70
890100781,141, 70
979721792,141, 70
905809334,141, 70
163988380,140, 71
917883706,141, 70
967671836,141, 70
936903425,141, 70
949924126,141, 70
963350016,141, 70
949591019,141, 70
909353389,141, 70
927463230,141, 70
930763068,141, 70
964103569,141, 70
26701160,139, 72
933496925,141, 70
999055577,141, 70
4485318,138, 73
156572236,140, 71
944553209,141, 70
982977320,141, 70
986353341,141, 70
935875253,141, 70
934835552,141, 70
932029810,141, 70
917125871,141, 70
992753478,141, 70
938738386,141, 70
894676077,141, 70
891163607,141, 70
990122874,141, 70
926343843,141, 70
969130539,141, 70
945261064,141, 70
944819884,141, 70
156894808,140, 71
26247003,139, 72
161413360,140, 71
909468281,141, 70
926418684,141, 70
937059333,141, 70
928202406,141, 70
158192502,140, 71
153709153,140, 71
925478847,141, 70
889875563,141, 70
160974597,140, 71
947019300,141, 70
996981297,141, 70
998371043,141, 70
930737859,141, 70
967599803,141, 70
917253357,141, 70
899836319,141, 70
951088448,141, 70
949862854,141, 70
935444555,141, 70
150355917,140, 71
156702456,140, 71
963506265,141, 70
996943535,141, 70
938838581,141, 70
948047051,141, 70
939010626,141, 70
939469792,141, 70
967291891,141, 70
971405173,141, 70
951893844,141, 70
964114651,141, 70
163060247,140, 71
941538501,141, 70
944612278,141, 70
958586809,141, 70
935987364,141, 70
935066544,141, 70
888989615,141, 70
921923123,141, 70
159738956,140, 71
899658284,141, 70
963605893,141, 70
939389748,141, 70
990122983,141, 70
933533256,141, 70
967098523,141, 70
903292178,141, 70
957862804,141, 70
996264190,141, 70
966899571,141, 70
940548572,141, 70
916818677,141, 70
944983292,141, 70
997503859,141, 70
155444618,140, 71
900983041,141, 70
972313352,141, 70
995927307,141, 70
947422257,141, 70
903138910,141, 70
947649253,141, 70
925670525,141, 70
157964194,140, 71
943822125,141, 70
974443186,141, 70
929092751,141, 70
900498291,141, 70
965614350,141, 70
917619434,141, 70
160905808,140, 71
901469922,141, 70
160027283,140, 71
933444477,141, 70
999818801,141, 70
939591962,141, 70
996870535,141, 70
964475807,141, 70
935973552,141, 70
901896289,141, 70
183786943,140, 71
156027960,140, 71
928050935,141, 70
990407012,141, 70
999082778,141, 70
957800575,141, 70
928378701,141, 70
939262133,141, 70
995534651,141, 70
984313993,141, 70
166148247,140, 71
927747455,141, 70
928206003,141, 70
963973172,141, 70
159601440,140, 71
943170954,141, 70
889590953,141, 70
922824926,141, 70
988439074,141, 70
983959448,141, 70
978316295,141, 70
997270771,141, 70
923729545,141, 70
990209983,141, 70
971755963,141, 70
26910137,139, 72
970736902,141, 70
982698121,141, 70
920868029,141, 70
921628911,141, 70
975442290,141, 70
917060860,141, 70
949772468,141, 70
952603719,141, 70
988789291,141, 70
965189204,141, 70
970969915,141, 70
997218958,141, 70
159706276,140, 71
928874574,141, 70
914595975,141, 70
935435972,141, 70
892807475,141, 70
910417358,141, 70
997689945,141, 70
183934044,140, 71
997076084,141, 70
900727426,141, 70
895707549,141, 70
944821704,141, 70
166929730,140, 71
960253985,141, 70
953420906,141, 70
933546054,141, 70
918761413,141, 70
911332419,141, 70
166223571,140, 71
963690605,141, 70
954753883,141, 70
157870056,140, 71
169580004,140, 71
928597507,141, 70
918544603,141, 70
956822478,141, 70
28021983,139, 72
941418796,141, 70
936075708,141, 70
154847974,140, 71
982967213,141, 70
943563496,141, 70
985481526,141, 70
926090425,141, 70
157369250,140, 71
922806730,141, 70
969957764,141, 70
935763469,141, 70
160515886,140, 71
152945102,140, 71
166383348,140, 71
27199155,139, 72
909829497,141, 70
4484695,138, 73
941709742,141, 70
927211777,141, 70
156745874,140, 71
936678246,141, 70
938814341,141, 70
956934216,141, 70
901230755,141, 70
158519252,140, 71
902753444,141, 70
902116358,141, 70
940464222,141, 70
156702628,140, 71
945445507,141, 70
928874934,141, 70
149886952,140, 71
152798516,140, 71
913721216,141, 70
928701748,141, 70
155402505,140, 71
965704626,141, 70
930747904,141, 70
163899501,140, 71
892666440,141, 70
926414077,141, 70
939147540,141, 70
901465983,141, 70
999381148,141, 70
925362573,141, 70
976519206,141, 70
898621700,141, 70
923634170,141, 70
996904174,141, 70
966756771,141, 70
933659936,141, 70
961669481,141, 70
926437843,141, 70
970910195,141, 70
997031850,141, 70
159144472,140, 71
942111093,141, 70
951721560,141, 70
156007851,140, 71
967198853,141, 70
965582076,141, 70
941477150,141, 70
890156286,141, 70
924708140,141, 70
891377447,141, 70
946427078,141, 70
982503739,141, 70
938382186,141, 70
964068720,141, 70
924959048,141, 70
154259371,140, 71
946800777,141, 70
163185616,140, 71
896354990,141, 70
944962798,141, 70
899840660,141, 70
958441954,141, 70
149964174,140, 71
916820015,141, 70
155853771,140, 71
163154868,140, 71
942789555,141, 70
967359766,141, 70
908892242,141, 70
155852809,140, 71
924175305,141, 70
933413115,141, 70
975419259,141, 70
939829946,141, 70
940483890,141, 70
975422353,141, 70
994187052,141, 70
902520575,141, 70
892592495,141, 70
950827100,141, 70
152286702,140, 71
961240882,141, 70
156765314,140, 71
930771371,141, 70
926500839,141, 70
152252141,140, 71
916556068,141, 70
167017321,140, 71
898908200,141, 70
155070857,140, 71
937418853,141, 70
998063203,141, 70
150078272,140, 71
156648243,140, 71
910011124,141, 70
166863444,140, 71
930718051,141, 70
942886682,141, 70
982883604,141, 70
889696122,141, 70
164739534,140, 71
901554991,141, 70
933548850,141, 70
949905047,141, 70
945242336,141, 70
922361205,141, 70
998600666,141, 70
150567159,140, 71
968698264,141, 70
911646419,141, 70
983496001,141, 70
928759794,141, 70
154411147,140, 71
25320886,139, 72
951850164,141, 70
148772780,140, 71
917035583,141, 70
932961162,141, 70
990215199,141, 70
966473212,141, 70
937319564,141, 70
997205535,141, 70
996775472,141, 70
932075844,141, 70
928035068,141, 70
944733889,141, 70
937709180,141, 70
184299203,140, 71
968846299,141, 70
947109324,141, 70
916812854,141, 70
921991868,141, 70
999569364,141, 70
168127468,140, 71
947721805,141, 70
902037176,141, 70
918876044,141, 70
154049085,140, 71
949724717,141, 70
918501799,141, 70
925120730,141, 70
933205139,141, 70
927254693,141, 70
157374836,140, 71
161473792,140, 71
997063803,141, 70
949937288,141, 70
989179260,141, 70
896256510,141, 70
924669382,141, 70
947594848,141, 70
967703916,141, 70
992807538,141, 70
954150036,141, 70
944939798,141, 70
927851813,141, 70
979002108,141, 70
988766231,141, 70
922574872,141, 70
996832509,141, 70
986390117,141, 70
911374053,141, 70
947166276,141, 70
998941720,141, 70
958237604,141, 70
958490740,141, 70
936795739,141, 70
971167254,141, 70
153127162,140, 71
927080438,141, 70
895714365,141, 70
939257000,141, 70
958111000,141, 70
150254269,140, 71
991792751,141, 70
889793074,141, 70
901049865,141, 70
980577879,141, 70
926513948,141, 70
946062157,141, 70
901323665,141, 70
932739147,141, 70
911317809,141, 70
184801744,140, 71
966134831,141, 70
901477110,141, 70
155278736,140, 71
156624810,140, 71
891110820,141, 70
927216762,141, 70
926237916,141, 70
944637532,141, 70
918739449,141, 70
967679485,141, 70
963561555,141, 70
149395941,140, 71
928033256,141, 70
921585073,141, 70
964788522,141, 70
159212713,140, 71
930577192,141, 70
933262088,141, 70
931239573,141, 70
965591827,141, 70
946491342,141, 70
152286128,140, 71
155046516,140, 71
154674001,140, 71
922637315,141, 70
997702281,141, 70
899429761,141, 70
937317070,141, 70
994719230,141, 70
937305961,141, 70
938744764,141, 70
970879576,141, 70
148320608,140, 71
892891752,141, 70
897613135,141, 70
963091142,141, 70
913937404,141, 70
901308884,141, 70
930261465,141, 70
937273239,141, 70
993864811,141, 70
984019888,141, 70
920853633,141, 70
166305217,140, 71
954665155,141, 70
26726824,139, 72
162291736,140, 71
965220233,141, 70
931594354,141, 70
921242505,141, 70
934857827,141, 70
899862383,141, 70
938588295,141, 70
969373391,141, 70
896622070,141, 70
931682534,141, 70
154224985,140, 71
24721423,139, 72
919166260,141, 70
941522600,141, 70
935891156,141, 70
932157254,141, 70
25312671,139, 72
960186356,141, 70
965243459,141, 70
965217312,141, 70
966817444,141, 70
166153254,140, 71
149762063,140, 71
928601945,141, 70
24689179,139, 72
982171381,141, 70
162269332,140, 71
941915717,141, 70
